taxonID,vernacularName,identifier,source,language,,,,,,,,,,,,,,,
wfo-0000505401,Scarlet or common globemallow,B3F48141-8C80-42F2-BD7C-A0A6BC56331C,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077152,Annual globemallow,92E1005A-C725-42E3-98AA-72F99895CAA1,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077493,Juniper globemallow,96177C7C-9DCA-4EA8-837D-C8C2AEBD75D4,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077154,Emory’s globemallow,E0B62496-2AD9-4583-B5ED-B6DE96A594A9,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001076693,Fendler’s globemallow,1B145075-343F-48A5-A9DD-C9905636A3BC,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001265725,Smoky Mountain globemallow,12656EC3-2AEE-4D4C-9E6E-1B277B0B69AD,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001265726,Gierisch’s globemallow,2A82E317-BB9D-4B7D-B38A-66BEADA18016,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077157,Gooseberry-leaf or currant-leaf globemallow,7F99CB79-03BB-4D13-9E2D-F153B7ABF310,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077159,Spear globemallow,3C0C105E-480E-45EA-800A-F24884AABA93,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077160,Gray globemallow,32FD4191-B9ED-4314-B2CC-C69A29885B7B,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001076684,Caliche globemallow,234BE541-D2FD-4E89-8C09-DF87A9F34567,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077162,Woolly globemallow,332D63CC-8BE6-4E76-9F7B-AA0BF65FA836,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000505447,Munro’s globemallow,9DDF2DE3-2E2B-4F1B-8E14-9309797198A5,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077164,Carrizo Creek globemallow,DB154CE1-029B-40E8-90A4-B348DAC2591A,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077165,Small-leaf globemallow,EF91411B-DCDC-4209-BC0B-1F7147654BF0,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077166,Palmleaf globemallow,EDBF39F7-E274-4F30-8909-F1B2B52C048E,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077490,Hot Springs globemallow,639805A3-47EE-4804-8E1D-2B8085D6C646,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000505425,Luna County globemallow,347419B3-6780-4E46-AA8F-BCB09804F130,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077798,Psoralea globemallow,1ABBF20E-A98B-44CD-B536-F857FD0EBAC1,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001077167,Rusby’s globemallow,D0B554A0-F99E-4F73-A6D7-41C1966B02BF,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001221008,Rusby’s desert or panimint mallow,2FC5D5F8-10C6-4606-A255-0042BC612079,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001076686,Wright’s globemallow,23671C1B-C42F-461C-92F8-A5DF27513ECE,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000038191,"[Greek <i>thespesios</i>, divine, wondrous, or excellent, alluding to planting in sacred groves and use for carving religious sculpture]",82D1169F-53DB-4736-B3E0-D17A63B760DF,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000455933,"Cork-tree, portia tree, seaside mahoe, Spanish cork, majagua",955D9C30-71CB-414A-8932-0402B93A8D7B,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000039823,"[Malayalam <i>ooren</i>, to loosen or soak, alluding to retting process to extract fibers from stem tissues of <i>U. lobata</i>]",91BC0A60-8AAC-4032-B17A-DE37B9B98D17,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000417231,"Common urena, caesarweed, bur-mallow, Congo jute",B93AE44A-D5EF-4F61-9AD0-BFBB02BFED1E,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000040779,"[Presumably Sinhalese <i>wissa</i>, poison, and <i>duvili</i>, dust or powder; common name <i>wissaduli</i> used for plants of <i>Centipeda minima</i> (Linnaeus) A. Braun & Ascherson and misapplied here]",5A608D67-EB83-45EA-873D-09E520486137,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000962966,Wright&acute;s yellowshow,D802FF81-2C78-4FD8-83D8-495BB1022A37,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000962899,"Santa Rita Mountain yellowshow, saya, saiya",FC2930D0-DC1F-4AD8-850E-D7D310EC72E4,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-7000000613,Daphne Family,235DBD94-4F48-4A7D-A065-0F712ED2ADC7,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000012100,"Leatherwood [Greek mythological Dirce, wife of Lycus who was transformed by Dionysus into a fountain]",E73F2A80-8278-4FD7-A3C0-3B80310000DC,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000651503,"Eastern leatherwood, wicopy, moosewood, bois de plomb, dirca des marais",FC79891E-D78F-4770-8534-83F68C05F9DB,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000651502,Western leatherwood,0F15DEA3-DB64-461A-94DC-0BD68C66C66C,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000743757,Ozark leatherwood,BF74A3D9-A1CC-4C81-A1C1-7B0EDC7BAC14,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000508045,"Passarine annuelle, spurge flax",85D181FD-881C-4737-8FBA-A243E34257D1,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000010759,"[Greek, laurel]",5DCA36B3-2819-4D2F-B2F6-E19EE886F4AB,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000637755,"Mezereon, paradise-plant",FB990424-F45B-439B-812D-49A64887168C,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000637701,"Spurge-laurel, February daphne",009EDDD7-9858-4675-8FB7-B0AE9AF644C6,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000013021,"[For Michael Pakenham Edgeworth, 1812–1881, Irish botanist and British civil servant in Bengal]",8DE70DF2-94ED-4F38-9E2E-FEB7CD1A8E90,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000663233,"Mitsumata, paperbush, Japanese paper plant",4F6E49E0-F0F3-4F22-8F06-58C4606EBB98,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-7000000136,Rockrose Family,7B39CCCB-DDC3-4346-AD7C-208F275A5A9E,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000008393,Rockrose [Ancient Greek name for plants of the genus],9A050E76-E296-4C6F-9C7E-26A70A6ECE48,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000020835,"Pinweed [For Johan Leche, 1704–1764, Swedish botanist]",BF4EEECE-8E2B-4E45-A085-0156ABF0B346,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295601,Nodding pinweed,3F805DEE-9FBB-4032-9C1C-CF8FA19097BF,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295602,Deckert’s pinweed,980C5C91-B877-4B31-9836-02266EEDFB7E,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295629,Dry-sand or spreading pinweed,FC9D34C6-7BCE-400C-81F3-47E81D86A2D4,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000359096,Large-pod pinweed,5D5AB579-438F-4D05-986F-8662F4D85F1B,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295627,Léchéa intermédiaire,A6DF697B-DE5E-43A9-ACA0-50478D112853,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001237986,Impoverished pinweed,A163B90C-EC32-4752-B6AC-E5BDEC23346C,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001247404,Lakela’s pinweed,D1CD85CC-D783-48F2-8B96-3E84A8246056,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001013584,"Orchard or common or paradise crabapple, pommier commun",41933F3C-B3BF-41FD-B2A0-49E619DE9293,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001131646,"Plumleaf or pearleaf crabapple, Chinese apple",548F21AA-DBDA-4060-904D-FBAAA341282D,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001013564,"Siberian crabapple, pommier de Sibérie",2645860D-0CC7-470E-9E79-E86151FD66EE,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001016398,Hall crabapple,598672F4-77A8-4262-AB6F-23782A73637D,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001004481,Tea or flowering tea crabapple,8E45150C-17BD-47E2-A544-40D382558EE0,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000995238,Japanese or Toringo or Siebold crabapple,59B0041A-6CF6-4E1E-9BDF-D2F9182B4B3B,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-4000032328,"Pear, poirier [Latin <i>pirum</i>, pear]",E4C7299B-84FA-4D9C-ADF4-BB2D80A91DD5,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000985831,Snow pear,33C85D2D-6BCA-49CC-8997-E08FEF0DE50A,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001014308,Chinese pear,9DC6E91F-6391-44E8-80BE-696BC96AF24A,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000992571,Serrulate pear,A4830AFB-1C4C-4A42-B30C-0C0D753E9B5D,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001015799,Common pear,4A536546-50CD-4DAC-A8A1-EE7B0538A6CC,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-4000007479,"Flowering quince [Greek <i>chaino</i>, open, and <i>melon</i>, apple, alluding to mistakenly presumed splitting of fruit]",470F7B60-E76C-4D2A-953F-91BA22D30A0E,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000996959,Common flowering-quince,C4977DDF-021C-4C9C-B636-BF6FF5572D91,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001003367,Japanese flowering quince,5BE6343A-6A6F-4E24-B4CC-78DA0349513E,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-4000010308,"Quince [Greek <i>Kydonia</i>, alluding to nativity in Kydon, ancient city-state in Crete]",CE405FEC-CFF2-4249-89CD-FD99476049DA,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-4000029322,"[Greek <i>photeinos</i>, shining, alluding to leaves]",77C5DF8B-4962-426B-B2DF-8F5680F509D7,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001013765,Japanese photinia,759FEFCA-C22E-472A-905F-0DF90B630980,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001013770,Chinese photinia or hawthorn,7F34BA62-11B2-4FFB-9401-C01936C128E6,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001001893,Smooth oriental photinia,3810E1B8-ABAA-4951-8DE9-FD2F48D8E744,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-4000009592,"Hawthorn, aubépine [Greek <i>Krataigon</i>, thorn, from Greek <i>kratos</i>, strength, and <i>akis</i>, sharp tip, alluding to thorns of some species]",D161A9C1-2951-4DFB-8E73-3A894A5FE4A1,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010488,Parsley haw,60F6FDF7-08CD-4B35-B4CE-5600BDC306EA,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010531,Washington thorn,3A578A09-4B60-4B5D-AAE4-C68F9C15D308,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010581,Littlehip hawthorn,9F737496-F7A4-42E5-9CE6-858CD2C2C562,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010091,"Blueberry haw, hoghaw, pomette bleue",4DCABDC5-4DB3-44D3-AB62-56321182A1EE,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000987033,Okanagan hawthorn,FA81AF62-3074-43CB-8B52-C4A3A6DA1537,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001005522,Enderby hawthorn,33014721-4702-4F87-ADCE-5BB2A1BE1510,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001014434,Elkwater hawthorn,E2C01A4B-D1BF-487D-A4AB-76B5340F1533,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001014433,Cypress Hills hawthorn,F6221267-56B9-43B2-916A-C9BCBB9A5BB1,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001004132,Willow hawthorn,ACB27E70-067D-4AD4-AF4A-5BBC8C84FBE1,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010261,Cerro hawthorn,79FFF0D9-E40E-4D5E-84E6-0817906C0154,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000986827,Huckleberry or Suksdorf hawthorn,F47F865C-032A-479D-BB9A-F3EF7E54CBC5,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001003993,Douglas or black hawthorn,1A985A11-41E3-4945-9F9E-7F8BD7AFAEE7,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001005520,Castlegar hawthorn,EAC04BE8-E23E-4B17-8BC7-778AF9B1C4CD,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000987034,O'Kennon hawthorn,8C684C58-4A28-4B4A-985F-D5176FF074EE,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000989494,Altai hawthorn,CA196AC7-5CD8-4F30-B509-659BB9BD6B6D,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010107,Late or pear hawthorn,22F86026-7BDE-4CF6-815E-32FBD80531D6,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001017755,"Succulent hawthorn, aubépine succulente",728FB6DA-99F3-4022-AAB4-DF43ADC9B723,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001012543,"Large-thorn hawthorn, aubépine á épines longues",686329EB-F65D-489E-BAC6-25D7DB1F94EF,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001014440,Red bracteole hawthorn,B899C4D3-A22A-4F53-AC21-F1501700EA34,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000987195,Great Plains hawthorn,D15EDCD9-271C-4539-85B7-5CBA526F015B,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001295604,Beach or hoary or seaside pinweed,B2BB7097-66E9-4467-BC9D-7F7F404B0BCF,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295605,Mountain pinweed,4942EAAD-C285-410A-93ED-7CFE4C45EC47,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295606,Thymeleaved pinweed,18A3A412-A03D-43F9-93E7-3789883C8B0E,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295628,Hairy pinweed,7A70ABFE-2CA0-4F73-88E0-4F5D099C57C2,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295610,Illinois pinweed,F6ABA97A-E4D5-4C0A-8498-05EC7FFA7416,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295611,San Saba pinweed,FA131D51-5D6C-4759-8773-0A278CE052D7,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001247405,Pineland pinweed,AFE6C008-81F5-4B2A-802F-F1B849558166,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000359034,Prairie pinweed,9B66C6BB-0D6F-4658-A174-23EA9A4072CD,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295612,Narrowleaf pinweed,8536188A-668E-4AFD-B016-4A10EC96071E,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001295613,Piedmont pinweed,1C15071A-60A4-4606-AE5B-6C03429963D3,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000039529,"[Latin <i>tuber</i>, swelling, and <i>-aria,</i> possession, alluding to swellings on roots]",94D110BC-71BD-4703-AF53-71D256A67766,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000018373,"[For William Hudson, 1730–1793, English botanist]",AD53BFCA-0EF2-4AC2-B6C9-3E9DB6773CDE,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000009725,"Frostweed, rushrose, rockrose [Greek <i>krokos</i>, saffron, and <i>anthemon</i>, flower, alluding to petal color]",22552784-B598-4CE7-AB1F-EEB137068928,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626241,Alderson rushrose,A40635B3-3BFB-4D0B-B558-7DCDFED95A08,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626243,Gulf Coast frostweed,27009C1A-0032-415A-81C6-AA87C22BEB56,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626246,Hoary or plains frostweed,0A915639-DC81-4CCD-95AD-93D87DE9FDE9,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626248,"Canada rockrose or frostweed, crocanthème du Canada",F28E523D-4B40-4FEF-B38B-DAC2655C50EE,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626249,Carolina sunrose or frostweed,D3509859-12D6-42EB-8753-818A06E0153D,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626250,Pine barren frostweed,CD2430BD-01B8-4334-BC58-F93803427C51,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626252,Bushy rockrose or frostweed,FAB6E4AB-9360-4754-9919-2BC5FFC4CD1A,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626255,Georgia frostweed,53101385-A03E-4CBB-B22F-356CF205BACC,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626256,Clustered frostweed,C2DAE60E-04F6-45EE-A7ED-AC2133A8D4BB,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001042649,Island rushrose,07418268-687F-4A45-8FAC-E377C81D8F7E,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626259,Florida scrub frostweed or sunrose,412EBF60-7024-4E3C-8441-5601E25EADF9,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626263,Low or creeping frostweed,7EE70E6A-EA85-4AED-B61F-5F2E5EC15D83,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626264,Rosemary frostweed,759186DF-9431-4A02-AF6D-2ADE9E18FCEA,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000626265,Broom or peak rushrose,FDB26814-F1F2-4573-93DC-E2E338401F07,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001042650,Ione rushrose,65A1F960-DFC2-472C-93CE-B9DE42C3927A,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-7000000238,Frankenia Family,E3024435-4D9F-43EB-B713-6852DEC2ED28,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000015014,"[For Johann Frankenius, 1590–1661, Swedish botanist]",9D09657E-FD7A-4603-8CB1-CC7435606E31,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000692046,James’s sea-heath,B198E78C-EDD5-4E46-B795-64F02EC51277,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0001010644,Green hawthorn,EB1EA30E-A23A-4339-AA34-0118B6E77F1D,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010549,Reverchon hawthorn,ACAA763B-EA75-4B0F-BB36-023A04D0E15F,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001015893,"Cockspur hawthorn, aubépine ergot-de-coq",EEEEDAFE-1C2C-47FE-96ED-7D97B8FBCD44,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010077,Barberry-leaved hawthorn,935CB772-22D7-4DCB-9910-7A90B534854F,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001011127,St. Clair or fecund hawthorn,264B0497-A813-4560-AA68-5097A5B87CD2,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001011266,Hillside hawthorn,CE499E07-202F-4A05-A83C-D7F373A8C45A,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001014999,Hope-of-summers,7B815DE6-9E0B-4F86-B6EE-F5E9D4AC8FF7,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010009,Eastern mayhaw,44EA35A7-B4B5-41F8-9389-87D067321AC6,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010503,"Red haw, downy hawthorn",4B7341C7-D906-4914-959B-236105D55131,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001004163,Texas red haw,2665A10D-81D8-4C3A-B3FF-956332BFFCE1,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010527,Pennsylvania thorn,4A52FD5E-1ABE-4F7A-88B8-DD77A2730516,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010326,"Holmes’ hawthorn, aubépine de Holmes",DFAC4B41-4D17-4633-923E-70E4FD45B922,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010479,"Eastern hawthorn, aubépine à lobes aigus",7B08C62F-6D49-4602-9413-ACC7CAC23368,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010393,Passionate hawthorn,76C5DDEF-9413-4BF6-A9A1-008D288566CB,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010579,"Schuette or royal hawthorn, aubépine de Schuette",069A9BE7-B48E-4CB0-BC05-D936BC508E00,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001009990,"Fan-leaved hawthorn, aubépine flabelliforme",80C63CB3-3E55-4B53-AC1C-6D642CF23B79,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001131797,Poplar hawthorn,C2B57235-30D8-4581-91D4-742062CF886B,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001012193,Gattinger’s hawthorn,6556FD0C-E92F-411C-BC1F-88A57FDCE170,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000985859,Frosted hawthorn,1D490E4B-BE62-4304-AB77-039CBDE656F2,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001016403,Kansas hawthorn,F8BC0EC7-34B9-47D6-BA15-53E8CAF258BD,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010576,Sargent hawthorn,B049617A-8B72-498F-84B1-A0CD2738FBC3,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001004122,Beautiful hawthorn,5E357B46-38C4-4AF2-905C-32E42C31A6BB,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001131665,Yellow hawthorn,DECE6FB4-D6D6-4BA0-BC94-C5C4AB054FA4,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010372,Intricate hawthorn,2A86C03E-921B-4440-863F-D1703DC686E6,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010514,Nixon’s dwarf hawthorn,7D27AAF8-5AB5-4316-A48E-C7807B85046C,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001011622,Biltmore hawthorn,830CBA8E-9EA4-4CB6-BAEE-C3AFD14FDD14,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001011668,Ouachita hawthorn,3D78BB0A-F427-4B78-B09D-3B9B18E51596,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000983653,Crayton hawthorn,CBA1A8A9-B870-4D32-B6A8-A874309D3DB9,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001011675,Bird-cherry hawthorn,D797D75C-21A4-4E9A-8B3C-FCB400A24D5B,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001014441,Bear's Paw hawthorn,B29CC6DE-3B72-4885-99DE-BB20CF789318,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0001010118,"Fireberry hawthorn, aubépine dorée",CCF65692-8627-46EB-AE53-3C8C0909E128,,,,,,,,,,,,,,2015-06-27,,,2015-06-27
wfo-0000692047,Johnston’s frankenia,53D0B68F-6820-413D-918B-56C99026BE90,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000692086,Palmer’s frankenia,87A0DE9A-A7FB-4A76-9649-D44C39A54762,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000692109,"European sea-heath, wisp-weed",39CBB4DD-6521-4F25-856D-F40A54D2BD62,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000692115,"Alkali heath or seaheath, yerba reuma",B5D4E31A-3B11-4489-8D02-15AAD153CB5A,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-7000000596,Tamarisk Family,45FD969B-96B1-4578-A01A-F0E52D2B8755,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000037507,"Tamarisk [Arabic <i>tamr</i>, a tree with dark bark] I",36E51559-1A7B-44C1-B10A-83CD700B670F,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000458782,African tamarisk,94F3FBFD-9F26-4DC7-9AFB-7440BFD201B0,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000458771,Athel tamarisk,3307BE8F-B639-4078-87E7-DA0C631A1AF5,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000458643,Canary Island tamarisk,4E9DFB89-0D4D-478D-AD8E-83166C4021BA,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000458631,"Saltcedar, five-stamen tamarisk",B971B483-7A2C-43E2-9F62-10A17E4A1CF8,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000458614,French tamarisk,E68FEE5D-F166-4282-8BC3-923D882B9973,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000458666,Small-flower tamarisk,F2452C7D-D4FC-4FB9-ACBE-0137754CD9B0,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-7000000202,Sundew Family,954DC553-4C75-4A27-95B9-44069992474F,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000011831,"Venus’s-flytrap, flytrap, meadow-clam, tippitiwitchet [Greek <i>Dione</i>, mother of Aphrodite, Greek goddess of love and beauty whose Roman name was Venus]",86220485-BB07-4521-ACDA-9A0BA5158EC6,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-4000012595,"Sundew, catch-fly, dew-threads, droséra, rossolis [Greek <i>droseros, </i>dewy, alluding to glistening glandular trichomes on leaves]",0F71E803-2E90-411B-A871-2F8E4B039435,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
wfo-0000945816,"Great or English sundew, droséra d’Angleterre",48A23897-00C9-4FEC-A020-D04A9D5DB952,,,,,,,,,,,,,,2016-04-12,,,2016-04-12
