WFOID,vernacularName,taxon,identifier,preferredName,source,language,countryCode,uri
wfo-0000595260,Coigeál na m-ban sighe,Typha latifolia,4239,0,,ga,IE,
wfo-0000595260,Coiseog (-oige),Typha latifolia,4240,0,,ga,IE,
wfo-0000595260,Curchais,Typha latifolia,4241,0,,ga,IE,
wfo-0000595260,Sifín,Typha latifolia,4242,0,,ga,IE,
wfo-0000595260,Simhean (-mhin),Typha latifolia,4243,0,,ga,IE,
wfo-0000595260,Buigiún,Typha latifolia,4244,0,,ga,IE,
wfo-0000595260,Bansidhe coigeal,Typha latifolia,4245,0,,ga,IE,
wfo-0000213410,Aiteann gallda,Ulex europaeus,4252,1,,ga,IE,
wfo-0000213410,Aiteann gallach,Ulex europaeus,4253,0,,ga,IE,
wfo-0000213410,Aitean (-tine),Ulex europaeus,4254,0,,ga,IE,
wfo-0000213410,Oir,Ulex europaeus,4255,0,,ga,IE,
wfo-0000213410,Scothán aitinn,Ulex europaeus,4256,0,,ga,IE,
wfo-0000213410,Aiteann uaibhreach,Ulex europaeus,4257,0,,ga,IE,
wfo-0000213410,Aiteann franncach,Ulex europaeus,4258,0,,ga,IE,
wfo-0000213410,Aiteann,Ulex europaeus,4259,0,,ga,IE,
wfo-0000213410,Aitinn,Ulex europaeus,4260,0,,ga,IE,
wfo-0000213410,Conasg,Ulex europaeus,4261,0,,ga,IE,
wfo-0000213410,Teithne,Ulex europaeus,4262,0,,ga,IE,
wfo-0000213410,Tor aitinn,Ulex europaeus,4263,0,,ga,IE,
wfo-0000213410,Tom aitinn,Ulex europaeus,4264,0,,ga,IE,
wfo-0000214035,Aiteann gaelach,Ulex gallii,4272,1,,ga,IE,
wfo-0000214035,Aiteann mín,Ulex gallii,4273,0,,ga,IE,
wfo-0000214035,Aiteann chaiteach,Ulex gallii,4274,0,,ga,IE,
wfo-0000214035,Aitinne bheag,Ulex gallii,4275,0,,ga,IE,
wfo-0000214035,Aitinnin (or Aitnín) gaedhealach,Ulex gallii,4276,0,,ga,IE,
wfo-0000416717,Leamhán sléibhe,Ulmus glabra,4280,1,,ga,IE,
wfo-0000416717,Leamh,Ulmus glabra,4281,0,,ga,IE,
wfo-0000416717,Fionn-choll,Ulmus glabra,4282,0,,ga,IE,
wfo-0000416717,Ailm,Ulmus glabra,4283,0,,ga,IE,
wfo-0000416717,Sleamhán,Ulmus glabra,4284,0,,ga,IE,
wfo-0000416717,Tuilm,Ulmus glabra,4285,0,,ga,IE,
wfo-0000416717,Crann leamhán,Ulmus glabra,4286,0,,ga,IE,
wfo-0000416816,Leamhán gallda,Ulmus procera,4289,1,,ga,IE,
wfo-0000415401,Cornán caisil,Umbilicus rupestris,4292,1,,ga,IE,
wfo-0000415401,Arán glas,Umbilicus rupestris,4293,0,,ga,IE,
wfo-0000415401,"Lus na pingne, or pinginne ",Umbilicus rupestris,4294,0,,ga,IE,
wfo-0000415401,Lus na pingine,Umbilicus rupestris,4295,0,,ga,IE,
wfo-0000415401,Cornán leacáin,Umbilicus rupestris,4296,0,,ga,IE,
wfo-0000415401,Carnán caisil,Umbilicus rupestris,4297,0,,ga,IE,
wfo-0000415401,Lamhainn cat leacain,Umbilicus rupestris,4298,0,,ga,IE,
wfo-0000416616,Neantóg,Urtica dioica,4300,1,,ga,IE,
wfo-0000416616,Leantóg,Urtica dioica,4301,0,,ga,IE,
wfo-0000416616,Neannta,Urtica dioica,4302,0,,ga,IE,
wfo-0000416616,Caolfhail,Urtica dioica,4303,0,,ga,IE,
wfo-0000416616,Feanntag,Urtica dioica,4304,0,,ga,IE,
wfo-0000416616,Deanntag,Urtica dioica,4305,0,,ga,IE,
wfo-0000416616,Iontag,Urtica dioica,4306,0,,ga,IE,
wfo-0000416616,Iuntag,Urtica dioica,4307,0,,ga,IE,
wfo-0000416616,Caolaigh,Urtica dioica,4308,0,,ga,IE,
wfo-0000416616,Cúlfáidh,Urtica dioica,4309,0,,ga,IE,
wfo-0000416616,Neanntóg,Urtica dioica,4310,0,,ga,IE,
wfo-0000416616,Neanntóg loiscneach,Urtica dioica,4311,0,,ga,IE,
wfo-0000416616,Neannta buidhe,Urtica dioica,4312,0,,ga,IE,
wfo-0000416616,Cál faiche,Urtica dioica,4313,0,,ga,IE,
wfo-0000416616,Neantán,Urtica dioica,4314,0,,ga,IE,
wfo-0000416616,Cúlfáich,Urtica dioica,4315,0,,ga,IE,
wfo-0000416616,Leanntóg,Urtica dioica,4316,0,,ga,IE,
wfo-0000416616,Lanntóg,Urtica dioica,4317,0,,ga,IE,
wfo-0000416948,Neantóg bheag,Urtica urens,4320,1,,ga,IE,
wfo-0000416948,Neannta,Urtica urens,4321,0,,ga,IE,
wfo-0000416948,Caolfhail,Urtica urens,4322,0,,ga,IE,
wfo-0000415721,Lus borraigh mór,Utricularia australis,4324,1,,ga,IE,
wfo-0000415721,Lus an bhorraigh,Utricularia australis,4325,0,,ga,IE,
wfo-0000415643,Lus borraigh gaelach,Utricularia intermedia,4328,1,,ga,IE,
wfo-0000417377,Lus borraigh beag,Utricularia minor,4330,1,,ga,IE,
wfo-0000417265,Lus an bhorraigh,Utricularia vulgaris,4332,0,,ga,IE,
wfo-0000422209,Fraochán,Vaccinium myrtillus,4348,1,,ga,IE,
wfo-0000422209,Fraochóg,Vaccinium myrtillus,4349,0,,ga,IE,
wfo-0000422209,Broileóg,Vaccinium myrtillus,4350,0,,ga,IE,
wfo-0000422209,Cran-fraocháin,Vaccinium myrtillus,4351,0,,ga,IE,
wfo-0000422209,Lus na gorm dhearg,Vaccinium myrtillus,4352,0,,ga,IE,
wfo-0000422209,Dearc fraoigh,Vaccinium myrtillus,4353,0,,ga,IE,
wfo-0000422209,Lusradh na bhfraochán,Vaccinium myrtillus,4354,0,,ga,IE,
wfo-0000422209,Lusradh na geire boirnighe,Vaccinium myrtillus,4355,0,,ga,IE,
wfo-0000422209,Breileog,Vaccinium myrtillus,4356,0,,ga,IE,
wfo-0000422209,Mónadán,Vaccinium myrtillus,4357,0,,ga,IE,
wfo-0000422209,Mónóg,Vaccinium myrtillus,4358,0,,ga,IE,
wfo-0000421932,Mónóg,Vaccinium oxycoccos,4360,1,,ga,IE,
wfo-0000421932,Cornán,Vaccinium oxycoccos,4361,0,,ga,IE,
wfo-0000421932,Muileóg,Vaccinium oxycoccos,4362,0,,ga,IE,
wfo-0000421932,Mionóg,Vaccinium oxycoccos,4363,0,,ga,IE,
wfo-0000421932,Crúibín,Vaccinium oxycoccos,4364,0,,ga,IE,
wfo-0000421932,Mónóg sléibhe,Vaccinium oxycoccos,4365,0,,ga,IE,
wfo-0000421966,Bódhearc,Vaccinium vitis-idaea,4369,1,,ga,IE,
wfo-0000421966,Braighleog,Vaccinium vitis-idaea,4370,0,,ga,IE,
wfo-0000421966,Bó-dhearc,Vaccinium vitis-idaea,4371,0,,ga,IE,
wfo-0000426953,Caorthann corraigh,Valeriana officinalis,4377,1,,ga,IE,
wfo-0000426953,Lus na dtrí mbille,Valeriana officinalis,4378,0,,ga,IE,
wfo-0000426953,Caorthann,Valeriana officinalis,4379,0,,ga,IE,
wfo-0000426953,Lus na dtrí mballán,Valeriana officinalis,4380,0,,ga,IE,
wfo-0000426953,Carthan curaigh,Valeriana officinalis,4381,0,,ga,IE,
wfo-0000426378,Ceathrú uain,Valerianella locusta,4384,1,,ga,IE,
wfo-0000426378,Ceathramh-uain,Valerianella locusta,4385,0,,ga,IE,
wfo-0000426378,Leitís uain,Valerianella locusta,4386,0,,ga,IE,
wfo-0000419130,Coinneal Mhuire,Verbascum thapsus,4392,1,,ga,IE,
wfo-0000419130,Coinnle Muire,Verbascum thapsus,4393,0,,ga,IE,
wfo-0000419130,Lus mó,Verbascum thapsus,4394,0,,ga,IE,
wfo-0000419130,Cuineal (or Cuingeal) Mhuire,Verbascum thapsus,4395,0,,ga,IE,
wfo-0000332143,Beirbhéine,Verbena officinalis,4397,1,,ga,IE,
wfo-0000332143,Crúba leómhain,Verbena officinalis,4398,0,,ga,IE,
wfo-0000332143,Buidheach,Verbena officinalis,4399,0,,ga,IE,
wfo-0000332143,Trombhod,Verbena officinalis,4400,0,,ga,IE,
wfo-0000419633,Biolar grá,Veronica anagallis-aquatica,4402,1,,ga,IE,
wfo-0000419633,Fualachtair,Veronica anagallis-aquatica,4403,0,,ga,IE,
wfo-0000419753,Lus cré balla,Veronica arvensis,4405,1,,ga,IE,
wfo-0000419753,Luibh an fhiabhrais,Veronica arvensis,4406,0,,ga,IE,
wfo-0000419450,Biolar grá dearg,Veronica catenata,4408,1,,ga,IE,
wfo-0000425778,Lus cré eidhneach,Veronica hederifolia,4410,1,,ga,IE,
wfo-0000426036,Lus cré coille,Veronica montana,4412,1,,ga,IE,
wfo-0000426099,Lus cré,Veronica officinalis,4416,1,,ga,IE,
wfo-0000426099,Seamar chré,Veronica officinalis,4417,0,,ga,IE,
wfo-0000425182,Lus cré corraigh,Veronica scutellata,4419,1,,ga,IE,
wfo-0000425204,Lus an treacha,Veronica serpyllifolia,4421,1,,ga,IE,
wfo-0000425204,Luibh a treatha,Veronica serpyllifolia,4422,0,,ga,IE,
wfo-0000425204,Lus na treatha,Veronica serpyllifolia,4423,0,,ga,IE,
wfo-0000419789,Lochall,Veronica beccabunga,4427,1,,ga,IE,
wfo-0000419789,Lochal mothair,Veronica beccabunga,4428,0,,ga,IE,
wfo-0000419789,Biolar Mhuire,Veronica beccabunga,4429,0,,ga,IE,
wfo-0000419789,Biolar mhuin,Veronica beccabunga,4430,0,,ga,IE,
wfo-0000419789,Falcaire an uisce,Veronica beccabunga,4431,0,,ga,IE,
wfo-0000419789,Fochlacht,Veronica beccabunga,4432,0,,ga,IE,
wfo-0000419789,Fualachtair,Veronica beccabunga,4433,0,,ga,IE,
wfo-0000419437,Anuallach,Veronica chamaedrys,4439,1,,ga,IE,
wfo-0000419437,Lus cré,Veronica chamaedrys,4440,0,,ga,IE,
wfo-0000422807,Caor chon,Viburnum opulus,4444,1,,ga,IE,
wfo-0000422807,An rós holóndach,Viburnum opulus,4445,0,,ga,IE,
wfo-0000422807,Ceiriocán,Viburnum opulus,4446,0,,ga,IE,
wfo-0000214046,Peasair na luch,Vicia cracca,4450,1,,ga,IE,
wfo-0000214046,Peasair luch na coillte,Vicia cracca,4451,0,,ga,IE,
wfo-0000214046,"(Moloney, 1919); Piseánach tiugh ",Vicia cracca,4452,0,,ga,IE,
wfo-0000214046,Fiseánach thiubh,Vicia cracca,4453,0,,ga,IE,
wfo-0000214046,Pesseir badanach,Vicia cracca,4454,0,,ga,IE,
wfo-0000212743,Peasair arbhair,Vicia hirsuta,4457,1,,ga,IE,
wfo-0000212745,Peasair earraigh,Vicia lathyroides,4459,1,,ga,IE,
wfo-0000214060,Peasair shearbh,Vicia orobus,4461,1,,ga,IE,
wfo-0000212779,Peasair chapaill,Vicia sativa,4463,1,,ga,IE,
wfo-0000212779,Peasair fiadhain,Vicia sativa,4464,0,,ga,IE,
wfo-0000212779,Pis chapuill,Vicia sativa,4465,0,,ga,IE,
wfo-0000212779,Pesseir capull,Vicia sativa,4466,0,,ga,IE,
wfo-0000212779,Pis chapaill,Vicia sativa,4467,0,,ga,IE,
wfo-0000212792,Peasair fhiáin,Vicia sepium,4471,1,,ga,IE,
wfo-0000212792,Peasair fhiadhain,Vicia sepium,4472,0,,ga,IE,
wfo-0000212792,Pesseir dubh,Vicia sepium,4473,0,,ga,IE,
wfo-0000212792,Piseánach coit-cheannta,Vicia sepium,4474,0,,ga,IE,
wfo-0000212792,Piseánach na mbreas,Vicia sepium,4475,0,,ga,IE,
wfo-0000212792,Pis phréacháin,Vicia sepium,4476,0,,ga,IE,
wfo-0000214067,Peasair choille,Vicia sylvatica,4478,1,,ga,IE,
wfo-0000214067,Pis éanáin,Vicia sylvatica,4479,0,,ga,IE,
wfo-0000426676,Lus croí,Viola arvensis,4482,1,,ga,IE,
wfo-0000426676,Salchuach,Viola arvensis,4483,0,,ga,IE,
wfo-0000426676,Cogal gorm,Viola arvensis,4484,0,,ga,IE,
wfo-0000426538,Sailchuach mhóna,Viola canina,4487,1,,ga,IE,
wfo-0000426538,Fanaigse,Viola canina,4488,0,,ga,IE,
wfo-0000426538,Bíodh a leithéid,Viola canina,4489,0,,ga,IE,
wfo-0000426538,Sailchuach (-aiche) (-acha),Viola canina,4490,0,,ga,IE,
wfo-0000423911,Sailchuach ghiobach,Viola hirta,4492,1,,ga,IE,
wfo-0000423911,Salchuach,Viola hirta,4493,0,,ga,IE,
wfo-0000423911,Cogal gorm,Viola hirta,4494,0,,ga,IE,
wfo-0000424130,Sailchuach liath,Viola lactea,4496,1,,ga,IE,
wfo-0000424221,Sailchuach shléibhe,Viola lutea,4499,1,,ga,IE,
wfo-0000424221,Goirmín sléidhe,Viola lutea,4500,0,,ga,IE,
wfo-0000423364,Sailchuach chumhra,Viola odorata,4502,1,,ga,IE,
wfo-0000423364,Salchuach,Viola odorata,4503,0,,ga,IE,
wfo-0000423364,Cogal gorm,Viola odorata,4504,0,,ga,IE,
wfo-0000423437,Sailchuach chorraigh,Viola palustris,4506,1,,ga,IE,
wfo-0000423437,Salchuach,Viola palustris,4507,0,,ga,IE,
wfo-0000423437,Cogal gorm,Viola palustris,4508,0,,ga,IE,
wfo-0000423437,Badán meascáin,Viola palustris,4509,0,,ga,IE,
wfo-0000423390,Sailchuach uisce,Viola persicifolia,4512,1,,ga,IE,
wfo-0000423803,Sailchuach luath,Viola reichenbachiana,4516,1,,ga,IE,
wfo-0000423605,Fanaigse,Viola riviniana,4519,1,,ga,IE,
wfo-0000423605,Sailchuach,Viola riviniana,4520,0,,ga,IE,
wfo-0000423605,Sailchuach chon,Viola riviniana,4521,0,,ga,IE,
wfo-0000743162,Goirmín duimhche,Viola tricolor subsp. curtisii,4525,1,,ga,IE,
wfo-0000743162,Goirmín searraigh,Viola tricolor subsp. curtisii,4526,0,,ga,IE,
wfo-0001316399,Goirmín searraigh,Viola tricolor subsp. tricolor,4528,1,,ga,IE,
wfo-0001316399,Gormán searraigh,Viola tricolor subsp. tricolor,4529,0,,ga,IE,
wfo-0001316399,Goirmín,Viola tricolor subsp. tricolor,4530,0,,ga,IE,
wfo-0001316399,Salchuach,Viola tricolor subsp. tricolor,4531,0,,ga,IE,
wfo-0000424722,Druadhlus,Viscum album,4533,1,,ga,IE,
wfo-0000424722,Uile-íce,Viscum album,4534,0,,ga,IE,
wfo-0000424722,Uile iceach,Viscum album,4535,0,,ga,IE,
wfo-0000424722,Guis,Viscum album,4536,0,,ga,IE,
wfo-0000424722,Súgh-dharach (-ruigh),Viscum album,4537,0,,ga,IE,
wfo-0000424722,Subh darach,Viscum album,4538,0,,ga,IE,
wfo-0000424722,Drualus,Viscum album,4539,0,,ga,IE,
wfo-0000907315,Feisciú aimrid,Vulpia bromoides,4541,1,,ga,IE,
wfo-0000907315,Fescufhér aimrid,Vulpia bromoides,4542,0,,ga,IE,
wfo-0000907351,Feisciú duimhche,Vulpia fasciculata,4544,1,,ga,IE,
wfo-0000907427,Feisciú balla,Vulpia myuros,4546,1,,ga,IE,
wfo-0000819828,Milleanna móna,Wahlenbergia hederacea,4548,1,,ga,IE,
wfo-0000770293,Lus na linne,Zannichellia palustris,4550,1,,ga,IE,
wfo-0000770309,Miléarach chaol,Zostera angustifolia,4552,1,,ga,IE,
wfo-0000770315,Miléarach,Zostera marina,4556,1,,ga,IE,
wfo-0000770315,Mil-fhéurach,Zostera marina,4557,0,,ga,IE,
wfo-0000770315,Miliurach,Zostera marina,4558,0,,ga,IE,
wfo-0000770315,Meilsceánach,Zostera marina,4562,0,,ga,IE,
wfo-0000770324,Miléarach bheag,Zostera noltii,4564,1,,ga,IE,
wfo-0000599456,Cufróg Lawson,Chamaecyparis lawsoniana,4566,1,,ga,IE,
wfo-0000355588,Aiteal,Juniperus communis,4569,1,,ga,IE,
wfo-0000355588,Beárnán brighde,Juniperus communis,4570,0,,ga,IE,
wfo-0000355588,Lubhar beinne,Juniperus communis,4571,0,,ga,IE,
wfo-0000355588,Biora leacra,Juniperus communis,4572,0,,ga,IE,
wfo-0000355588,Iubhar talamh,Juniperus communis,4573,0,,ga,IE,
wfo-0000355588,Iubhar beinne,Juniperus communis,4574,0,,ga,IE,
wfo-0000355588,Ubhar chraige,Juniperus communis,4575,0,,ga,IE,
wfo-0000355588,Gibire gearr,Juniperus communis,4576,0,,ga,IE,
wfo-0000355588,Iubhar craige,Juniperus communis,4577,0,,ga,IE,
wfo-0000355588,Iúr binne,Juniperus communis,4578,0,,ga,IE,
wfo-0000355588,Iúr creige,Juniperus communis,4579,0,,ga,IE,
wfo-0000443338,Learóg Eorpach,Larix decidua,4581,1,,ga,IE,
wfo-0000443374,Learóg Sheapánach,Larix kaempferi,4583,1,,ga,IE,
wfo-0000481648,Péine Albanach,Pinus sylvestris,4585,1,,ga,IE,
wfo-0000481648,Giuis,Pinus sylvestris,4586,0,,ga,IE,
wfo-0000481648,Giumhas,Pinus sylvestris,4587,0,,ga,IE,
wfo-0000481648,Giús,Pinus sylvestris,4588,0,,ga,IE,
wfo-0000481648,Crann giuis,Pinus sylvestris,4589,0,,ga,IE,
wfo-0000481648,Giúsach,Pinus sylvestris,4590,0,,ga,IE,
wfo-0000478194,Giúis Dhúghlais,Pseudotsuga menziesii,4592,1,,ga,IE,
wfo-0000408637,Iúr,Taxus baccata,4594,1,,ga,IE,
wfo-0000408637,Lubhar,Taxus baccata,4595,0,,ga,IE,
wfo-0000408637,Eó,Taxus baccata,4596,0,,ga,IE,
wfo-0000408637,Iuthar,Taxus baccata,4597,0,,ga,IE,
wfo-0000408637,Iubhar,Taxus baccata,4598,0,,ga,IE,
wfo-0000408637,Iughar,Taxus baccata,4599,0,,ga,IE,
wfo-0000408637,Cran-iuthair,Taxus baccata,4600,0,,ga,IE,
wfo-0000408637,Iogha,Taxus baccata,4501,0,,ga,IE,
wfo-0000408637,Eo-chrann,Taxus baccata,4602,0,,ga,IE,
wfo-0000408637,Íodha,Taxus baccata,4603,0,,ga,IE,
wfo-0000408637,Crann iúir,Taxus baccata,4604,0,,ga,IE,
wfo-0000408637,Iúir coiteann,Taxus baccata,4645,0,,ga,IE,
wfo-0000456392,Himlic iartharach,Tsuga heterophylla,4608,1,,ga,IE,
wfo-0001109469,Dúchosach,Adiantum capillus-veneris,4610,1,,ga,IE,
wfo-0001109469,Tae scailpeach,Adiantum capillus-veneris,4611,0,,ga,IE,
wfo-0001109469,Dubhchosach,Adiantum capillus-veneris,4612,0,,ga,IE,
wfo-0001109469,Failteann fionn,Adiantum capillus-veneris,4613,0,,ga,IE,
wfo-0001109469,Cos dubh,Adiantum capillus-veneris,4614,0,,ga,IE,
wfo-0001109303,Fionncha dubh,Asplenium adiantum-nigrum,4616,1,,ga,IE,
wfo-0001109303,Lubhar talmhan,Asplenium adiantum-nigrum,4617,0,,ga,IE,
wfo-0001109303,Lus na seilg,Asplenium adiantum-nigrum,4618,0,,ga,IE,
wfo-0001109303,Lus an corráin (dubh),Asplenium adiantum-nigrum,4619,0,,ga,IE,
wfo-0001109303,Craobh mac fiadh,Asplenium adiantum-nigrum,4620,0,,ga,IE,
wfo-0001115841,Raithneach rua,Asplenium ceterach,4623,1,,ga,IE,
wfo-0001115841,Raithneach mhéiscreach,Asplenium ceterach,4624,0,,ga,IE,
wfo-0001108092,Fionncha dubh,Asplenium cuneatum,4626,1,,ga,IE,
wfo-0001113332,Fionncha mara,Asplenium marinum,4628,1,,ga,IE,
wfo-0001225452,Fionncha lansach,Asplenium obovatum,4630,1,,ga,IE,
wfo-0001107220,Fionncha biorach,Asplenium onopteris,4632,1,,ga,IE,
wfo-0001109353,Luibh na seacht ngábh,Asplenium ruta-muraria,4634,1,,ga,IE,
wfo-0001109353,Luibh na seacht ngádha,Asplenium ruta-muraria,4635,0,,ga,IE,
wfo-0001110391,Creamh na muice fia,Asplenium scolopendrium,4640,1,,ga,IE,
wfo-0001110391,Leadhb gadhair,Asplenium scolopendrium,4641,0,,ga,IE,
wfo-0001110391,Teanga chapaill,Asplenium scolopendrium,4642,0,,ga,IE,
wfo-0001110391,Teanga fiaidh,Asplenium scolopendrium,4643,0,,ga,IE,
wfo-0001110391,Teanga fia,Asplenium scolopendrium,4644,0,,ga,IE,
wfo-0001110391,Craoibh-muicefiadh,Asplenium scolopendrium,4645,0,,ga,IE,
wfo-0001110391,Creamh muice fiadha,Asplenium scolopendrium,4646,0,,ga,IE,
wfo-0001109358,Fionncha ladhrach,Asplenium septentrionale,4648,1,,ga,IE,
wfo-0001109364,Lus na seilge,Asplenium trichomanes,4651,1,,ga,IE,
wfo-0001109364,Lus an corráin,Asplenium trichomanes,4652,0,,ga,IE,
wfo-0001109364,Urthalmhan,Asplenium trichomanes,4653,0,,ga,IE,
wfo-0001109866,Fionncha glas,Asplenium viride,4655,1,,ga,IE,
wfo-0001109866,Lus an chorráin (glas),Asplenium viride,4656,0,,ga,IE,
wfo-0001107233,Raithneach Mhuire,Athyrium filix-femina,4659,1,,ga,IE,
wfo-0001107233,Raithneach mhadra mhaith,Athyrium filix-femina,4660,0,,ga,IE,
wfo-0001107233,Raithnighe,Athyrium filix-femina,4661,0,,ga,IE,
wfo-0001107233,Raithneach mhada ruaidh,Athyrium filix-femina,4662,0,,ga,IE,
wfo-0001107233,Raithneach mhadra,Athyrium filix-femina,4663,0,,ga,IE,
wfo-0001119112,Raithneach chrua,Blechnum spicant,4666,1,,ga,IE,
wfo-0001119112,Ceannabhán dubhcosach,Blechnum spicant,4667,0,,ga,IE,
wfo-0001119112,Raithneach cruaidh,Blechnum spicant,4668,0,,ga,IE,
wfo-0001119112,Raithneach (an) mhadra,Blechnum spicant,4669,0,,ga,IE,
wfo-0001119112,Ceanabhán dubh chosach,Blechnum spicant,4670,0,,ga,IE,
wfo-0001109054,Lus na míosa,Botrychium lunaria,4672,1,,ga,IE,
wfo-0001109054,Luanlus,Botrychium lunaria,4673,0,,ga,IE,
wfo-0001109054,Dealtlus,Botrychium lunaria,4674,0,,ga,IE,
wfo-0001109054,Éasglur,Botrychium lunaria,4675,0,,ga,IE,
wfo-0001109054,Easc-lus,Botrychium lunaria,4676,0,,ga,IE,
wfo-0001107261,Raithneach chas,Cryptogramma crispa,4678,1,,ga,IE,
wfo-0001107276,Raithneach bhriosc,Cystopteris fragilis,4680,1,,ga,IE,
wfo-0001111175,Garbhógach shléibhe,Diphasiastrum alpinum,4682,1,,ga,IE,
wfo-0001111175,Garbhógach an tsléibhe,Diphasiastrum alpinum,4683,0,,ga,IE,
wfo-0001115752,Raithneach chumhra,Dryopteris aemula,4685,1,,ga,IE,
wfo-0001114328,Raithneach ghainneach,Dryopteris affinis,4687,1,,ga,IE,
wfo-0001114328,Raithneach na ngainní órga,Dryopteris affinis,4688,0,,ga,IE,
wfo-0001107298,Raithneach chaol,Dryopteris carthusiana,4690,1,,ga,IE,
wfo-0001108304,Raithneach leathan,Dryopteris dilatata,4692,1,,ga,IE,
wfo-0001109081,Raithneach mhadra,Dryopteris filix-mas,4695,1,,ga,IE,
wfo-0001109081,Marc raithneach,Dryopteris filix-mas,4696,0,,ga,IE,
wfo-0001109081,Raithneach madraidh,Dryopteris filix-mas,4697,0,,ga,IE,
wfo-0001109081,Marcraithneach,Dryopteris filix-mas,4698,0,,ga,IE,
wfo-0001115769,Raithneach shléibhe,Dryopteris oreades,4700,1,,ga,IE,
wfo-0001108914,Scuab eich ghoirt,Equisetum arvense,4704,1,,ga,IE,
wfo-0001108914,Eireaball capaill,Equisetum arvense,4705,0,,ga,IE,
wfo-0001108916,Scuab eich uisce,Equisetum fluviatile,4710,1,,ga,IE,
wfo-0000748047,Bioróg,Equisetum hyemale,4714,1,,ga,IE,
wfo-0000748047,Gadhar,Equisetum hyemale,4715,0,,ga,IE,
wfo-0000748047,Liobhag,Equisetum hyemale,4716,0,,ga,IE,
wfo-0000748047,Cuiridin,Equisetum hyemale,4717,0,,ga,IE,
wfo-0001117161,Scuab eich an Mhóraigh,Equisetum ×moorei,4719,1,,ga,IE,
wfo-0001108921,Scuab eich chorraigh,Equisetum palustre,4721,1,,ga,IE,
wfo-0001108921,Cuiristín,Equisetum palustre,4722,0,,ga,IE,
wfo-0001108922,Scuab eich mhóinéir,Equisetum pratense,4724,1,,ga,IE,
wfo-0001108924,Scuab eich choille,Equisetum sylvaticum,4727,1,,ga,IE,
wfo-0001108925,Feadóg,Equisetum telmateia,4730,1,,ga,IE,
wfo-0001108925,Earball capaill,Equisetum telmateia,4731,0,,ga,IE,
wfo-0001108925,Gliogán,Equisetum telmateia,4732,0,,ga,IE,
wfo-0001108925,Gliogar,Equisetum telmateia,4733,0,,ga,IE,
wfo-0001117167,Scuab eich Mhic Aoidh,Equisetum ×trachyodon,4735,1,,ga,IE,
wfo-0001108927,Scuab eich bhreac,Equisetum variegatum,4737,1,,ga,IE,
wfo-0001107317,Raithneach dharach,Gymnocarpium dryopteris,4739,1,,ga,IE,
wfo-0001107317,Sceamh darach,Gymnocarpium dryopteris,4740,0,,ga,IE,
wfo-0001107317,Scím d(h) arach,Gymnocarpium dryopteris,4741,0,,ga,IE,
wfo-0001109141,Raithneach aolchloiche,Gymnocarpium robertianum,4743,1,,ga,IE,
wfo-0001110254,Aiteann Muire,Huperzia selago,4747,1,,ga,IE,
wfo-0001110254,Crúibíní sionnaigh,Huperzia selago,4748,0,,ga,IE,
wfo-0001110254,Garbogach (Iosóipe),Huperzia selago,4749,0,,ga,IE,
wfo-0001110254,Garbhógach,Huperzia selago,4750,0,,ga,IE,
wfo-0001107541,Dallán coille,Hymenophyllum tunbrigense,4752,1,,ga,IE,
wfo-0001107541,Raithneach scanánach,Hymenophyllum tunbrigense,4753,0,,ga,IE,
wfo-0001116375,Dallán sléibhe,Hymenophyllum wilsonii,4755,1,,ga,IE,
wfo-0001107321,Lus an cleite an earraigh,Isoetes echinospora,4757,1,,ga,IE,
wfo-0001108956,Lus an chleite,Isoetes lacustris,4759,1,,ga,IE,
wfo-0001111177,Garbhógach chorraigh,Lycopodiella inundata,4761,1,,ga,IE,
wfo-0001107341,Garbhógach na mbeann,Lycopodium clavatum,4766,1,,ga,IE,
wfo-0001107341,Garbhóg (-óige) (or Garbhógach) sléibhe,Lycopodium clavatum,4767,0,,ga,IE,
wfo-0001115866,Lus na teanga beag,Ophioglossum azoricum,7469,1,,ga,IE,
wfo-0001109043,Lus na teanga,Ophioglossum vulgatum,4771,1,,ga,IE,
wfo-0001109043,Lus na teangan,Ophioglossum vulgatum,4772,0,,ga,IE,
wfo-0001109043,Lus na nathrach,Ophioglossum vulgatum,4773,0,,ga,IE,
wfo-0001109067,Raithneach riúil,Osmunda regalis,4777,1,,ga,IE,
wfo-0001109067,Raithneach an ríogh,Osmunda regalis,4778,0,,ga,IE,
wfo-0001109067,Bior-raithneach,Osmunda regalis,4779,0,,ga,IE,
wfo-0001109067,Gall raithneach,Osmunda regalis,4780,0,,ga,IE,
wfo-0001109067,Inniúin-móm,Osmunda regalis,4781,0,,ga,IE,
wfo-0001109067,Raithneach ríoghamhail,Osmunda regalis,4782,0,,ga,IE,
wfo-0001109067,Ríogh-raithneach,Osmunda regalis,4783,0,,ga,IE,
wfo-0001109067,Raithneach Ghallda,Osmunda regalis,4784,0,,ga,IE,
wfo-0001109067,Raithneach capaill,Osmunda regalis,4785,0,,ga,IE,
wfo-0001109067,Uinniún múin,Osmunda regalis,4786,0,,ga,IE,
wfo-0001118473,Lus an phiollaire,Pilularia globulifera,4788,1,,ga,IE,
wfo-0001107395,Scim chaol,Polypodium vulgare,4792,1,,ga,IE,
wfo-0001107395,Raithneach mhadaruaidh,Polypodium vulgare,4793,0,,ga,IE,
