taxonID,description,type,source,language, 
wfo-0000251271,"Suffruticose, aromatic, clump-forming herb. Stems many, erect, slender, greyish 15-50 cm, not much branched, with an adpressed eglandular indu-mentum of numerous interlocking simple and branched (high magnification needed) hairs, leafy especially below. Leaves ovate-triangular, ± as long as broad, 10-15(-20) x 10-15 mm, greyish, crenulate, rounded or acute, broad truncate or cordate, rugose, with a dense indumentum as on stem and abax-ially with numerous sessile glands; petiole on lower leaves 3-10 mm decreas-ing above. Inflorescence terminal and lateral of many shortly pedunculate or sessile, many-flowered distant verticillasters approximating above; vertical-lasters up to 15 mm diameter in fruit. Bracts many, linear-elliptic to ovate, membranous, acuminate, shorter than to as long as calyces. Flowers ± sessile. Calyx 3-6 mm, tubular, curved, pale green or straw-coloured, with simple and branched long and short eglandular hairs and sessile oil glands; throat oblique; teeth unequal, 1/3 to almost as long as calyx tube. Corolla white with violet or purple spotting on lower lip, 5-7 mm; tube included. Stamens violet, subexserted. Nutlets dark brown, 1.5-1.7 x 0.9 mm, ellipsoid, dark brown, depressed tuberculate with a basal areole, c. 1/4 length of nutlet.",general,ref_wfo-0000251271,English,50311779
wfo-0000952745,"Root thick, vertical. Stems solitary or few, 40-90 cm, simple or branched at inflorescence, with an indumentum of short soft branched hairs, persisting or glabrescent. Leaves mostly basal, ± rosette-forming, ± oblong in outline, very variable in dissection, almost entire and irregulrly crenate to lyratepinnatifid to pinnatisect; lamina c. 10-18 x 4-7 cm, cuneate to truncate, glabrous above, below glabrous or with short simple and branched hairs mainly on veins; petiole clearly shorter than lamina. Cauline leaves absent or 1-2 pairs, much smaller than basal leaves. Verticillasters (4-) 10-14, c. 10-flowered, distant below condensed above. Bracts c. 4 mm lanceolate. Calyx 10-12 mm, tubular campanulate, with a dense short indumentum of stellatedendroid hairs, truncate with very short mucronulate subequal teeth c. 0.5 mm. Corolla 20-25 mm, white or with purple marking, drying purplish-brown; upper lip c. 10 mm, densely white-bearded; lower lip subequal to upper, spreading; tube saccate, annulate within. Nutlets c. 5 mm long, trigonous, brown-black.",general,ref_wfo-0000952745,English,50311913
wfo-0000224644,Leaves deeply divided; lamina 3-5-sect; petioles of leaves subtending verticillasters longer than them; verticillasters all remote.,general,ref_wfo-0000224644,English,50311960
wfo-0000317573,"Stems 50-80 cm, stiff, with long internodes, with few leaves below, ± leafless above, acutely quadrangular. Leaves c. 2040 x 5 mm, attenuate into a subabsent petiole, apically spinulose. Verticillasters clearly distant, 3-5. Bracts 3-partite, equal in length to calyx, ending in rigid spines. Calyx pale green; tube c. 6.5 mm; limb of 7-9 spreading spiny teeth of unequal length, longest c. length of tube, ± horizontally spreading. Corolla white; tube c. 7-8 mm; upper lip linear-oblong, 8-9 mm, entire.",general,ref_wfo-0000317573,English,50311968
wfo-0000302140,"Perennial, herbaceous. Stems sturdy, quadrangular, leafy, erect, several, up to 1 m, below densely eglandular pilose or villous, above with a dense indumentum of glandular hairs and sessile oil globules. Leaves up to 14 x 10 cm, triangular-ovate to oblong-ovate, whitish below, usually densely arachnoid with eglandular and glandular hairs and numerous sessile oil globules, margin sinuate, lobed or regularly crenate, truncate or cordate at base, acute at apex; lower leaves with a petiole to 7 cm, upper cauline leaves sessile, amplexicaul. Inflorescence showy, wide paniculate; verticillasters 4-6-flowered, clearly separated. Bracts broad ovate, abruptly acuminate c. 10 x 10 mm, often violet tinged; bracteoles present. Pedicels to 3.5 mm, erect-spreading. Calyx campanulate, in flower to 10 mm expanding slightly in fruit, densely covered with eglandular and glandular hairs and sessile oil globules, often lilac coloured; teeth of upper and lower lips shortly mucronate. Corolla c. 25 mm long, with a prominent falcate lilac upper lip and a yellowish lower lip; tube c. 10 mm, ventricose, squamulate and invaginated. Lower thecae adhering, sterile, dolabriform. Nutlets ovoid-trigonous, brown with darker veins, c. 2.5 x15 mm.",general,ref_wfo-0000302140,English,50312045
wfo-0000241807,"Shrub with an aromatic, camphor-like, odour. Stems woody and leafless below, up to 1 m, above leafy and with an indumentum of short dendroid hairs only. Leaves regularly ovate-oblong to elliptic, 5-11 x 1-3 cm, thickish-textured, very finely crenulate, cuneate, rounded or cordate, acute, rugulose on adaxial side; indumentum denser on abaxial side, whitish; petiole up to 12 mm; clusters of young leaves sometimes present in axils. Inflorescence spike-like, of distinct, clearly separated or almost so, verticillasters. Bracts equal to or shorter than calyces. Calyx in flower c. 2-3 mm, in fruit to c. 7 mm, with a dense indumentum of eglandular branched hairs; upper lip subentire; lower lip with 2, c.1-15 mm lobes. Corolla 6-7 mm, white or pale lilac, with spreading lobes; tube with a dense annulus. Stamens 2, exserted; thecae separated by a short connective, parallel; small staminodes usually present. Nutlets c. 1.8 x 1 mm, brown, not mucilaginous on wetting.",general,ref_wfo-0000241807,English,50312104
wfo-0000948463,"Herb up to 1.2 m. Stems rather slender, much branched, quadrangular, with eglandular white retrorse hairs. Leaves broadly ovate, c. 3 x 2 cm, coarsely crenate to serrate, cuneate, acute, with short eglandular hairs, densely gland-dotted on abaxial surface. Petiole up to 3 cm. Inflorescence of erect lateral and terminal slender spikes, up to 5 x 0.4 cm, forming panicles; verticillasters contiguous or separate; indumentum as on stem. Bracts linear subulate, 1-2 mm. Calyx. c. 1 mm in flower, urceolate; teeth narrow triangular. Corolla white, 1.5-2 mm. Anthers included. Nutlets oblong.",general,ref_wfo-0000948463,English,50312186
wfo-0000279733,"Annual herb, 10-50 cm. Stems ascending or erect, somewhat fleshy, unbranched, green or purplish (? fistulose), glabrous or with glandular hairs on inflorescence axis, leafy, thick or thin. Leaves in whorls of 2-6, linear to linear lanceolate, sessile, very variable in dimensions from 2-5 cm x c. 0.5 mm, glabrous, densely gland-dotted below, entire to distantly serrulate, ± cordate at base. Inflorescence a continuous terminal spike, 3-10 cm x 8 mm, pubescent; verticillasters many-flowered. Bracts c. 2 mm, purplish, deciduous. Calyx purplish c. 1.5 mm with 5 ± equal teeth, campanulate, with short eglandular, with or without glandular hairs and sessile oil globules; teeth somewhat connivent in fruit. Corolla pink to lilac, 3.5 mm, glabrous, scarcely bilabiate, with 4 unequal short lobes. Staminal filaments densely covered with long spreading purplish hairs. Style deeply 2-lobed. Nutlets c. 0.8 x 0.7 mm pale brown, ovoid.",general,ref_wfo-0000279733,English,50312193
wfo-0000952680,"Root thick, ± woody, vertical. Stems few or several, up to 200 cm, usually with few branches above, glabrous throughout or with scattered long flaccid eglandular hairs below. Leaves mostly basal, oblong to oblong-ovate in outline, most variable in dissection from subentire to pinnatisect to bipinnatifid with segments lobed or serrate; lamina c. 10-20 x 5-20 cm, on both surfaces with scattered long, flaccid or not, simple hairs; petioles with a rather dense indumentum shorter than on lamina. Cauline leaves few, dearly shorter than basal leaves. Verticillasters 8-14, 8-12-flowered, lower distant, upper approximating. Bracts several varying from narrow linear to ovate lanceolate, adpressed, usually 2-3 basally fused, spinulose or mucronate, 1/3-3/4 as long as calyces. Calyx c. 15 mm long, tubular campanulate, rigidly coriaceous in fruit, with long simple hairs and very small inconspicuous stellate dendroid hairs, often becoming glabrous at fruiting time; lobes horizontally truncate at incisions with 1-2.5 mm rigid spines. Corolla yellow, 25-30 mm; upper lip vinous, bearded at margin; lower lip ± equal to or slightly longer than upper; tube annulate within. Nutlets black, trigonous, truncate, c. 7 mm, apically densely-bearded.",general,ref_wfo-0000952680,English,50312372
wfo-0001281113,"Similar in facies, habit, indumentum, floral and nutlet characters to <i>Nepeta praetervisa</i>, but leaves oblong to oblong-ovate, longer than broad, verticillasters fewer-flowered and up to 10 mm wide in fruit.",general,ref_wfo-0001281113,English,50312472
wfo-0001281172,"A small tufted annual with slender, branched stems. Leaves ovate to oblong petiolate. Flowers on filiform pedicels. Calyx cylindrical. Sepals lanceolate, acute, puberulus. Petals oblong, entire, c. 2 x length of sepals. Seeds tuberculate.",general,ref_wfo-0001281172,English,50312836
wfo-0000395814,"Annual herb, with woody tap root. Stems 5-10 cm, erect to ascending, slender, many, arising from the base, purplish-brown, glabrous. Leaves 5-15 x 3-5 somewhat thick, obovate to spathulate, basal leaves forming a rosette, cauline apparently whorled at the nodes, at the point of branching. Stipules lanceolate, lacerate, acuminate. Flowers sessile in dense, terminal spikes with long peduncles. Sepals 2.5-3 mm, lanceolate, with a brown midrib at the back. Petals small, oblong. Capsule included, about ½ the length of the sepals. Seeds small, subtrigonous, shining. Shining.",general,ref_wfo-0000395814,English,50312898
wfo-0001281201,"Perennial, 15-30 cm tall with a short woody stock, covered with remains of old leaf bases. Stem simple or branched, erect, pubescent. Basal leaves up to 100 x 14 mm, lanceolate to oblong-lanceolate to ovate-lanceolate. Calyx 11-13 mm, campanulate, glandular-pubescent, inflated in fruit, ± membranous, slightly constricted below the capsule; teeth lanceolate or broadly so; nerves prominent. Petal limb bibbed; claw auriculate. Coronal scales oblong: Capsule included in calyx.",general,ref_wfo-0001281201,English,50312944
wfo-0001281202,"Perennial plant with a woody stock. Stems erect, simple, up to 30 cm tall, leafy, pubescent, intermixed with glandular hairs. Leaves 15-100 x 5-12 mm, lanceolate to linear-oblong, the basal usually forming a rosette, with an attenuate base, the cauline leaves few, sessile and reducing in size upwards. Bracts similar to aniline leaves. Flowers 3-5 in a dichasium, rarely solitary. Pedicels densely hairy, mixed with glandular hairs. Calyx 16-17 mm, campanulate, inflated and mepbranous in fruit, glandular-pubescent; teeth ovate, acuminate; nerves purple-green. Petal greenish-white; limb c. 9 mm, bibbed, lobes ± obtuse, each toothed on the margin, claw c. 10 mm, auriculate; glandular- pubescent outside. Coronal scales oblong. Carpophore c. 6 mm, glabrous. Style hairy. Capsule 7-8 mm, subglobose partially exserted from the calyx. Seeds c. 1 mm long, reniform, minutely papillose (papillae acutish), dark brown.",general,ref_wfo-0001281202,English,50312945
wfo-0001281206,"A perennial with glandular-pubescent parts. Leaves ovate to broadly acuminate. Flowers 1-3 in number, in terminal dichasia. Flowers white or violet. Calyx cylindrical-clavate with long subulate teeth. Petals c. twice calyx length; limb bifid. Capsule ovoid.",general,ref_wfo-0001281206,English,50312959
wfo-0000713611,"Very delicate annual, 6-9 cm tall. Stems capillary, glabrous, yellowish, with spreading branches. Leaves 5-10 x 0.5-1 mm, linear, glabrous, apex acute, base attenuate, sessile. Bracts similar to leaves but smaller. Inflorescence a lax corymbose-panicle. Pedicels capillary. Calyx c. 3 mm, narrow, campanulate, acute or mucronate. Petals white, narrow, spotted pink (Schisckin, 1936, l.c.).",general,ref_wfo-0000713611,English,50312971
wfo-0000713741,"Prostrate caespitose perennial with thick roots. Stems up to 7cm long decumbent, leafy, pubescent. Leaves fasciculate, pale green-greyish, 4-6 x 0.5-1mm, pubescent, oblong, sessile, apex obtuse (appearing as forming dense whorls at the nodes). Calyx 5-5.5 mm, campanulate, pubescent; teeth 1.5-2 mm, triangular; acute, with a wide, white-yellow hyaline margin, ciliate, nerves 5. prominent below; Petals dull pink to lilac, slightly exserted from capsule, spathulate to obovate, with a ± crenate apex. Capsule partially exserted from the calyx.",general,ref_wfo-0000713741,English,50312972
wfo-0000513676,"Compact caespitose, cushion-like plants, 5-8 cm high, with thick, knotted, branched, woody stocks, covered with remains of old leaves. Leaves 7-10 mm long, narrowly linear, pubescent to ± glabrous, margin ciliate; fasciculate, sessile, apex ending in a yellowish spine. Flowers 8-15, shortly pedicellate or sessile, in globose heads. Bracts spiny. Calyx 5–6 mm, cylindrical, minutely white pubescent, teeth ovate, with hyaline margin, the apex lanceolate, spiny; nerves 5, protruding. Petals pink, fading white, 8-9 mm, oblong, limb retuse at the apex, exserted, claw narrow.",general,ref_wfo-0000513676,English,50312980
wfo-0000739095,"Stem, leaves and calyx glabrous. Stem up to 37 mm long. Bracts and pedicels glabrous. Petals mucronate.",general,ref_wfo-0000739095,English,50312984
wfo-0000645780,"A typo foliis pilosis, bracteis oblanceolate-ellipticis, trinervis, acutis, margine ciliatis recedit.<p>Leaves pilose, bracts oblanceolate-elliptic 3-nerved, acute, ciliate on margins.",general,ref_wfo-0000645780,English,50313197
wfo-0001281293,"An erect shrub up to 1.2 m, with subterete to 4-angled, ± viscous pubescent twigs. Leaves on 2.5-8.5 cm long, apically winged hairy petiole, lamina ovate, 8-16 x 4.5-8 cm, puberulent on both sides to glabrescent, basally cordate or ± rounded, serrate, acuminate. Flowers dark-blue, c. 2 cm across, in lax, glandular-pubescent paniculate spikes; bracts narrowly lanceolate-oblong, shorter than calyx, early caducous; bracteoles narrowly oblong, 4-5 mm long, caducous. Calyx lobes 5, unequal, ligulate, 8-12 mm long, glandular pubescent, obtuse, enlarged and accrescent in fruit, one much larger than the rest. 3-4 cm long, tube cylindrical below, as long as calyx, curved above, within, limb lobes patent. Staminal filaments dilated, glabrous. Ovary hairy, style sparsely hairy with linear stigma. Capsule narrowly elliptic-oblong, 1.5-1.7 cm long, glandular-pubescent to glabrescent, 4-seeded. Seeds ovate, c. 3 mm long, hairy.",general,ref_wfo-0001281293,English,50313265
wfo-0001281372,"Perennial monoecious herb. Root fibrous. Rhizome obconical, 1-5 cm long, 2-6 mm thick. Radical leaves forming rosette, short petiolate, oblong-ovate or obovate, apex round, entire, glabrous, 4-8 x 1.8-3 mm. Flowering stem 1 in each rosette, simple, erect, glabrous, 1.5-3.5 cm high. Cauline leaves alternate, sessile, glabrous, entire, apex round, oblong, obovate, 3-6 x 1-2 mm. Inflorescence terminal cyme, 1-3-flowered, bracteate. Bract similar to the cauline leaves. Flowers pedicellate, pedicel 1-2.2 mm, long, bisexual, 5-merous, hypogynous. Calyx 2.5-4.3 x 1.5-2.5 mm, lobes basally connate, glabrous,  entire, apex round to mucronulate, broadly ovate or broadly oblong-ovate. Corolla polypetalous, petals glabrous, entire, apex mucronulate to truncate, oblong-lanceolate, boat-shaped 5.5-7.8 x 1-2.9 mm. Stamens 10, shorter than petals, in two whorls, basifixed, epipetalous 3.8-5.5 mm long, alternipetalous 4.5-6.4 mm long. Carpels 5, 4-7.5 x 1-1.5 mm, style straight, 1.5-2 mm long, ovary 2.5-5.5 x 1-1.5 mm, ovules 8-22 per locule. Nectar scales transversely narrowly oblong, apex truncate, 0.3-0.6 x 0.7-1 mm. Follicles 5, 5.5-8 x 1-2 mm. Seeds 8-22 per fruit, ellipsoid, 0.8-1 x 0.2-0.3 mm.",general,ref_wfo-0001281372,English,50313627
